Status,Listing Office 1 - Office Code,Price,Days On Market,Approx Sq Ft,Status Date
SOLD,1186,"$755,000 ",27,1134,11/6/18
SOLD,1641,"$1,350,000 ",13,2068,11/6/18
SOLD,6261,"$380,000 ",51,575,11/6/18
SOLD,298,"$593,000 ",16,735,11/7/18
SOLD,1623,"$599,000 ",7,812,11/7/18
SOLD,156,"$592,500 ",40,834,11/8/18
SOLD,1603,"$590,000 ",8,756,11/8/18
SOLD,5845,"$1,230,000 ",49,1370,11/8/18
SOLD,6111,"$579,000 ",15,931,11/9/18
SOLD,1605,"$710,000 ",19,1000,11/9/18
SOLD,5678,"$399,000 ",36,531,11/9/18
SOLD,1623,"$378,000 ",52,400,11/9/18
SOLD,1526,"$832,500 ",1,1012,11/12/18
SOLD,1623,"$1,430,000 ",35,2100,11/12/18
SOLD,1641,"$1,970,000 ",0,2634,11/12/18
SOLD,1623,"$499,995 ",35,660,11/12/18
SOLD,1650,"$1,845,000 ",179,3018,11/14/18
SOLD,1603,"$580,000 ",6,870,11/14/18
SOLD,1186,"$1,810,000 ",30,1784,11/15/18
SOLD,1598,"$1,152,800 ",8,1310,11/15/18
SOLD,1598,"$635,000 ",21,940,11/16/18
SOLD,64,"$542,500 ",9,898,11/16/18
SOLD,1623,"$594,000 ",7,900,11/17/18
SOLD,151,"$337,000 ",49,450,11/18/18
SOLD,1623,"$470,000 ",14,752,11/18/18
SOLD,1598,"$715,000 ",53,1387,11/19/18
SOLD,66,"$415,000 ",21,575,11/19/18
SOLD,298,"$782,500 ",12,1186,11/19/18
SOLD,1419,"$650,000 ",99,1139,11/19/18
SOLD,1598,"$1,146,250 ",55,1310,11/20/18
SOLD,6105,"$720,000 ",7,785,11/20/18
SOLD,1641,"$825,000 ",26,1167,11/20/18
SOLD,1294,"$890,000 ",44,1412,11/21/18
SOLD,156,"$2,511,000 ",325,3290,11/21/18
SOLD,298,"$1,925,000 ",4,1939,11/23/18
SOLD,1623,"$440,000 ",35,500,11/26/18
SOLD,5314,"$1,500,000 ",0,,11/26/18
SOLD,5678,"$460,000 ",30,639,11/26/18
SOLD,1411,"$640,000 ",11,840,11/26/18
SOLD,64,"$1,695,000 ",18,1838,11/27/18
SOLD,1623,"$2,250,000 ",33,,11/27/18
SOLD,1623,"$539,000 ",7,824,11/27/18
SOLD,1641,"$770,000 ",39,1024,11/28/18
SOLD,1186,"$750,000 ",33,892,11/28/18
SOLD,64,"$660,000 ",23,960,11/28/18
SOLD,150,"$550,000 ",59,1000,11/28/18
SOLD,1186,"$712,000 ",69,955,11/29/18
SOLD,1623,"$690,000 ",38,993,11/29/18
SOLD,1603,"$470,000 ",24,658,11/29/18
SOLD,1623,"$606,000 ",16,850,11/29/18
SOLD,1653,"$845,000 ",30,1336,11/29/18
SOLD,6069,"$516,000 ",77,775,11/29/18
SOLD,1481,"$1,538,000 ",30,,11/29/18
SOLD,1481,"$535,000 ",65,721,11/29/18
SOLD,1623,"$532,500 ",8,861,11/30/18
SOLD,1641,"$715,000 ",98,1135,11/30/18
SOLD,1419,"$390,000 ",0,600,11/30/18
SOLD,1623,"$832,500 ",14,1332,11/30/18
SOLD,1608,"$499,000 ",5,,11/30/18
SOLD,1623,"$700,000 ",74,1247,12/3/18
SOLD,1623,"$1,099,000 ",14,1578,12/3/18
SOLD,1603,"$849,000 ",3,1155,12/3/18
SOLD,1635,"$2,329,000 ",37,,12/3/18
SOLD,1623,"$1,525,000 ",29,2081,12/3/18
SOLD,1603,"$690,000 ",15,900,12/4/18
SOLD,1623,"$769,000 ",10,990,12/4/18
SOLD,1641,"$675,000 ",38,945,12/4/18
SOLD,66,"$535,000 ",20,806,12/5/18
SOLD,66,"$740,000 ",53,1265,12/5/18
SOLD,1623,"$575,000 ",27,854,12/5/18
SOLD,6069,"$785,000 ",27,1176,12/7/18
SOLD,1598,"$535,000 ",44,806,12/7/18
SOLD,64,"$876,925 ",17,1251,12/7/18
SOLD,5845,"$685,000 ",17,1023,12/7/18
SOLD,1639,"$705,000 ",14,1122,12/7/18
SOLD,1186,"$942,000 ",12,1396,12/10/18
SOLD,1294,"$1,680,000 ",16,1509,12/10/18
SOLD,1623,"$1,760,800 ",30,3000,12/10/18
SOLD,1623,"$1,528,000 ",30,,12/11/18
SOLD,156,"$2,150,000 ",68,2859,12/11/18
SOLD,1635,"$1,675,000 ",134,,12/11/18
SOLD,1186,"$829,000 ",11,1318,12/11/18
SOLD,1639,"$620,000 ",35,785,12/11/18
SOLD,156,"$2,800,000 ",68,4001,12/11/18
SOLD,1641,"$790,000 ",13,905,12/12/18
SOLD,5974,"$752,000 ",90,1086,12/13/18
SOLD,1623,"$2,537,500 ",24,,12/13/18
SOLD,1623,"$1,780,000 ",73,2597,12/13/18
SOLD,156,"$2,350,000 ",1,3144,12/14/18
SOLD,1623,"$805,000 ",8,1301,12/14/18
SOLD,1598,"$690,000 ",25,1040,12/14/18
SOLD,1603,"$865,000 ",7,1100,12/14/18
SOLD,1427,"$895,000 ",37,1328,12/17/18
SOLD,156,"$3,000,000 ",16,2354,12/17/18
SOLD,1186,"$430,000 ",28,560,12/17/18
SOLD,156,"$1,275,000 ",59,1563,12/17/18
SOLD,1623,"$830,000 ",38,1201,12/17/18
SOLD,1598,"$1,603,581 ",6,,12/18/18
SOLD,1411,"$1,760,000 ",7,,12/18/18
SOLD,5845,"$2,200,000 ",70,3088,12/19/18
SOLD,1568,"$510,000 ",114,700,12/19/18
SOLD,156,"$1,535,000 ",72,2237,12/19/18
SOLD,64,"$530,000 ",72,812,12/19/18
SOLD,5845,"$2,076,000 ",7,,12/20/18
SOLD,6211,"$635,000 ",22,946,12/20/18
SOLD,1549,"$626,000 ",69,1000,12/20/18
SOLD,1294,"$649,900 ",53,1247,12/21/18
SOLD,1623,"$999,000 ",13,1487,12/21/18
SOLD,1294,"$499,900 ",7,805,12/21/18
SOLD,1623,"$1,525,000 ",70,2096,12/21/18
SOLD,1654,"$724,000 ",16,984,12/21/18
SOLD,283,"$410,000 ",175,542,12/24/18
SOLD,1650,"$515,000 ",58,688,12/25/18
SOLD,1641,"$1,110,000 ",14,1418,12/26/18
SOLD,1623,"$950,000 ",75,1438,12/26/18
SOLD,1623,"$725,000 ",55,1215,12/27/18
SOLD,1635,"$875,000 ",36,1220,12/28/18
SOLD,1603,"$440,000 ",49,585,12/28/18
SOLD,6192,"$905,000 ",38,1100,12/28/18
SOLD,5518,"$395,000 ",15,,12/29/18
SOLD,5845,"$2,600,000 ",178,3600,1/2/19
SOLD,1603,"$380,000 ",158,585,1/3/19
SOLD,1603,"$580,000 ",47,792,1/3/19
SOLD,1598,"$760,000 ",12,,1/4/19
SOLD,1598,"$1,410,000 ",53,1952,1/4/19
SOLD,5845,"$470,000 ",40,660,1/7/19
SOLD,151,"$610,000 ",13,750,1/8/19
SOLD,1623,"$465,000 ",34,742,1/8/19
SOLD,1603,"$449,000 ",21,600,1/8/19
SOLD,1623,"$960,000 ",51,1179,1/10/19
SOLD,1186,"$765,000 ",35,895,1/10/19
SOLD,1186,"$590,000 ",42,712,1/11/19
SOLD,6243,"$495,000 ",6,845,1/11/19
SOLD,1623,"$439,000 ",61,519,1/12/19
SOLD,1623,"$2,380,000 ",3,2844,1/12/19
SOLD,1623,"$398,000 ",13,795,1/14/19
SOLD,1598,"$1,550,000 ",46,2108,1/15/19
SOLD,151,"$470,000 ",19,825,1/15/19
SOLD,1186,"$999,650 ",29,1327,1/15/19
SOLD,1603,"$925,000 ",26,1650,1/17/19
SOLD,1623,"$735,000 ",36,1170,1/17/19
SOLD,1623,"$789,000 ",83,1143,1/17/19
SOLD,5047,"$531,065 ",49,956,1/17/19
SOLD,298,"$675,000 ",7,780,1/18/19
SOLD,1549,"$315,000 ",37,603,1/18/19
SOLD,151,"$530,000 ",20,750,1/18/19
SOLD,156,"$1,038,000 ",14,1437,1/18/19
SOLD,1294,"$408,000 ",34,489,1/21/19
SOLD,298,"$725,000 ",99,1037,1/21/19
SOLD,1186,"$2,325,000 ",46,,1/21/19
SOLD,156,"$2,380,000 ",48,,1/22/19
SOLD,1186,"$766,000 ",13,1020,1/22/19
SOLD,1186,"$715,000 ",52,817,1/22/19
SOLD,1608,"$645,000 ",41,1160,1/23/19
SOLD,1623,"$702,500 ",70,889,1/23/19
SOLD,1623,"$805,000 ",30,1280,1/23/19
SOLD,151,"$839,000 ",16,1225,1/23/19
SOLD,1639,"$695,000 ",11,1015,1/24/19
SOLD,1623,"$635,000 ",90,1000,1/25/19
SOLD,156,"$1,315,000 ",17,1817,1/28/19
SOLD,1568,"$1,850,000 ",104,2800,1/28/19
SOLD,298,"$412,000 ",82,546,1/28/19
SOLD,64,"$652,500 ",9,958,1/28/19
SOLD,5464,"$779,000 ",7,1038,1/28/19
SOLD,1635,"$1,860,000 ",63,2631,1/29/19
SOLD,1294,"$1,050,000 ",93,1502,1/29/19
SOLD,83,"$665,000 ",96,1180,1/30/19
SOLD,1186,"$745,000 ",35,1207,1/30/19
SOLD,6105,"$525,000 ",29,750,1/31/19
SOLD,1598,"$600,000 ",98,880,2/1/19
SOLD,1481,"$999,999 ",24,1239,2/1/19
SOLD,1623,"$820,000 ",21,1139,2/4/19
SOLD,1603,"$1,190,000 ",17,1460,2/4/19
SOLD,1623,"$1,400,000 ",8,1840,2/4/19
SOLD,1623,"$1,115,000 ",41,1150,2/4/19
SOLD,1598,"$1,625,000 ",25,1573,2/4/19
SOLD,298,"$560,000 ",61,859,2/5/19
SOLD,1635,"$990,000 ",98,1278,2/5/19
SOLD,1598,"$830,000 ",37,1200,2/5/19
SOLD,1635,"$1,930,000 ",62,2839,2/5/19
SOLD,6105,"$925,000 ",38,1500,2/6/19
SOLD,151,"$725,000 ",41,1100,2/7/19
SOLD,1623,"$495,000 ",27,708,2/7/19
SOLD,1623,"$585,000 ",72,735,2/8/19
SOLD,156,"$1,325,000 ",151,,2/8/19
SOLD,83,"$889,000 ",52,1181,2/11/19
SOLD,1623,"$700,000 ",27,1146,2/11/19
SOLD,5912,"$670,000 ",118,1071,2/13/19
SOLD,1641,"$865,000 ",34,1550,2/13/19
SOLD,1600,"$670,000 ",48,1000,2/13/19
DABO,5417,"$2,549,995 ",13,2147,2/13/19
SOLD,1526,"$525,000 ",147,1043,2/14/19
DABO,5858,"$825,000 ",10,1300,2/16/19
SOLD,6148,"$450,000 ",22,,2/19/19
SOLD,1294,"$625,000 ",73,937,2/19/19
SOLD,1623,"$830,000 ",16,1100,2/19/19
SOLD,66,"$985,000 ",91,1155,2/20/19
SOLD,66,"$725,000 ",0,1310,2/20/19
SOLD,6036,"$475,000 ",36,617,2/20/19
SOLD,1598,"$1,665,000 ",73,1950,2/21/19
SOLD,1623,"$749,000 ",45,1392,2/25/19
SOLD,5900,"$845,000 ",25,1490,2/25/19
SOLD,1598,"$1,454,115 ",0,1562,2/25/19
ACTIVE,5606,"$3,248,000 ",330,3082,2/26/19
SOLD,1598,"$999,000 ",4,1328,2/26/19
SOLD,1635,"$3,300,000 ",0,,2/27/19
SOLD,5845,"$820,000 ",42,1342,2/27/19
SOLD,5745,"$715,000 ",209,1110,2/27/19
SOLD,1623,"$869,000 ",4,1175,2/28/19
SOLD,1294,"$660,000 ",75,945,2/28/19
SOLD,1598,"$1,850,000 ",0,2174,2/28/19
SOLD,298,"$660,000 ",61,1201,2/28/19
SOLD,1623,"$610,000 ",6,735,2/28/19
SOLD,64,"$385,000 ",92,622,3/1/19
SOLD,1623,"$450,000 ",48,841,3/4/19
SOLD,83,"$895,000 ",110,1181,3/4/19
SOLD,5845,"$738,000 ",13,1005,3/4/19
SOLD,1598,"$685,000 ",83,1059,3/5/19
SOLD,151,"$570,000 ",42,827,3/5/19
SOLD,298,"$810,000 ",7,1300,3/5/19
SOLD,1650,"$892,000 ",52,1338,3/6/19
SOLD,5920,"$740,000 ",31,1030,3/7/19
SOLD,1603,"$975,000 ",0,1395,3/8/19
SOLD,6078,"$712,500 ",1,895,3/8/19
SOLD,1623,"$730,000 ",112,1142,3/8/19
SOLD,1186,"$1,490,000 ",11,1737,3/8/19
SOLD,1665,"$617,000 ",132,937,3/8/19
SOLD,64,"$981,000 ",14,1730,3/9/19
SOLD,1603,"$552,000 ",24,785,3/11/19
SOLD,1605,"$845,000 ",7,1180,3/11/19
SOLD,1598,"$492,000 ",52,696,3/12/19
SOLD,1623,"$1,550,000 ",10,1335,3/12/19
SOLD,1623,"$800,000 ",70,,3/12/19
SOLD,298,"$1,285,000 ",138,1573,3/12/19
SOLD,5606,"$805,682 ",87,1336,3/12/19
SOLD,1623,"$450,000 ",76,640,3/13/19
SOLD,1623,"$856,000 ",2,1320,3/14/19
SOLD,156,"$3,000,000 ",1,2564,3/15/19
SOLD,1623,"$1,125,000 ",65,1228,3/15/19
SOLD,6111,"$860,000 ",8,1224,3/17/19
SOLD,298,"$565,000 ",21,1036,3/18/19
SOLD,5845,"$1,715,000 ",75,,3/18/19
SOLD,1186,"$995,000 ",15,1213,3/18/19
SOLD,1623,"$670,000 ",0,838,3/18/19
SOLD,1603,"$375,000 ",99,588,3/18/19
SOLD,1598,"$810,000 ",105,1275,3/18/19
SOLD,1598,"$1,450,115 ",22,1563,3/21/19
SOLD,1598,"$2,050,000 ",0,2346,3/22/19
SOLD,5785,"$725,000 ",79,1090,3/24/19
SOLD,1635,"$870,000 ",48,1155,3/25/19
ACTIVE,1186,"$1,099,999 ",301,1826,3/26/19
SOLD,1481,"$325,000 ",88,418,3/26/19
SOLD,5745,"$599,000 ",12,845,3/26/19
SOLD,1603,"$765,000 ",6,1020,3/26/19
SOLD,5845,"$695,000 ",32,1086,3/26/19
SOLD,1608,"$645,000 ",0,980,3/26/19
SOLD,1186,"$410,000 ",10,580,3/26/19
SOLD,1294,"$927,500 ",79,1165,3/26/19
SOLD,1608,"$535,000 ",17,710,3/26/19
SOLD,5276,"$511,000 ",18,744,3/26/19
SOLD,5745,"$1,200,000 ",30,1691,3/26/19
SOLD,1635,"$1,499,000 ",10,,3/27/19
SOLD,1623,"$1,915,000 ",21,2617,3/28/19
SOLD,1603,"$659,990 ",5,872,3/28/19
SOLD,83,"$908,500 ",119,1154,3/28/19
SOLD,1659,"$475,000 ",8,648,3/29/19
SOLD,1598,"$1,250,000 ",68,1260,3/29/19
SOLD,64,"$510,000 ",47,738,3/29/19
SOLD,1639,"$425,000 ",19,700,3/29/19
SOLD,1186,"$522,500 ",16,792,3/29/19
SOLD,66,"$880,000 ",6,1308,3/29/19
SOLD,1623,"$1,050,000 ",4,1224,3/29/19
SOLD,1603,"$548,000 ",128,817,3/31/19
SOLD,1623,"$695,000 ",15,1351,4/1/19
SOLD,1598,"$1,340,000 ",0,1562,4/1/19
SOLD,66,"$615,000 ",27,735,4/1/19
SOLD,6199,"$640,000 ",91,832,4/1/19
SOLD,1641,"$430,000 ",42,694,4/1/19
SOLD,1603,"$1,455,000 ",2,2056,4/1/19
SOLD,1186,"$740,000 ",7,951,4/1/19
SOLD,1598,"$1,220,000 ",45,1505,4/1/19
SOLD,6199,"$1,375,000 ",110,1585,4/1/19
SOLD,1568,"$705,000 ",25,1360,4/1/19
SOLD,5900,"$939,000 ",95,1369,4/1/19
SOLD,1653,"$560,000 ",6,880,4/2/19
SOLD,1598,"$1,340,000 ",57,1676,4/2/19
SOLD,1623,"$1,250,000 ",141,1991,4/2/19
SOLD,1623,"$715,000 ",28,1063,4/3/19
SOLD,1644,"$581,400 ",143,,4/3/19
SOLD,1623,"$1,670,000 ",43,2085,4/4/19
SOLD,1186,"$555,750 ",14,630,4/5/19
SOLD,1603,"$1,455,000 ",0,2086,4/5/19
SOLD,6078,"$999,900 ",1,1500,4/6/19
SOLD,1603,"$540,000 ",15,805,4/8/19
SOLD,1623,"$1,030,000 ",6,1414,4/8/19
SOLD,1623,"$1,740,000 ",21,2172,4/8/19
SOLD,1598,"$1,675,000 ",46,,4/8/19
SOLD,6174,"$862,000 ",6,1360,4/9/19
SOLD,1186,"$607,500 ",15,735,4/9/19
SOLD,1186,"$1,665,000 ",156,2800,4/9/19
SOLD,1608,"$560,000 ",38,1025,4/9/19
SOLD,1623,"$2,800,000 ",52,,4/9/19
SOLD,1639,"$1,277,500 ",24,1170,4/9/19
SOLD,5678,"$949,000 ",12,1325,4/10/19
SOLD,151,"$534,000 ",30,700,4/10/19
SOLD,5244,"$680,000 ",97,925,4/11/19
SOLD,1623,"$885,000 ",14,1400,4/11/19
SOLD,1598,"$1,350,000 ",0,1676,4/11/19
SOLD,1598,"$1,455,000 ",17,1393,4/11/19
SOLD,1603,"$749,000 ",30,1200,4/12/19
SOLD,1703,"$460,000 ",37,802,4/13/19
SOLD,1598,"$560,000 ",38,854,4/13/19
SOLD,83,"$1,900,000 ",131,2551,4/14/19
SOLD,298,"$579,000 ",33,824,4/15/19
SOLD,1654,"$776,990 ",24,1072,4/15/19
SOLD,1641,"$815,000 ",20,1147,4/15/19
SOLD,156,"$605,000 ",126,775,4/15/19
SOLD,1598,"$433,500 ",135,642,4/15/19
SOLD,1603,"$935,000 ",5,1272,4/16/19
Under Contract,1653,"$1,500,000 ",21,,4/16/19
SOLD,1411,"$860,000 ",6,1276,4/16/19
SOLD,1598,"$1,800,000 ",84,2669,4/16/19
SOLD,1603,"$971,000 ",152,1161,4/16/19
SOLD,5675,"$755,000 ",121,,4/17/19
SOLD,1623,"$800,000 ",3,1321,4/17/19
SOLD,1623,"$560,000 ",34,824,4/17/19
SOLD,150,"$1,175,000 ",49,,4/17/19
SOLD,1186,"$725,000 ",35,1066,4/17/19
SOLD,156,"$4,300,000 ",0,,4/17/19
SOLD,1598,"$1,300,000 ",133,1381,4/18/19
SOLD,1598,"$2,200,000 ",103,2679,4/19/19
SOLD,151,"$944,000 ",69,1323,4/22/19
SOLD,156,"$675,000 ",7,1056,4/23/19
SOLD,298,"$392,500 ",83,,4/23/19
SOLD,1598,"$1,300,000 ",45,1328,4/23/19
SOLD,1481,"$675,000 ",27,1388,4/24/19
SOLD,1186,"$1,365,000 ",18,1861,4/24/19
SOLD,66,"$765,000 ",80,1320,4/24/19
SOLD,156,"$659,000 ",47,1039,4/25/19
SOLD,1641,"$1,350,000 ",25,2056,4/25/19
SOLD,83,"$1,514,750 ",157,2022,4/25/19
SOLD,156,"$1,987,500 ",23,,4/25/19
SOLD,1623,"$400,000 ",2,454,4/25/19
SOLD,64,"$888,000 ",23,1211,4/26/19
SOLD,1641,"$300,000 ",38,489,4/26/19
SOLD,1603,"$528,500 ",19,767,4/26/19
SOLD,1598,"$1,060,000 ",71,0,4/26/19
SOLD,1598,"$1,330,000 ",147,1563,4/27/19
SOLD,156,"$720,000 ",5,1060,4/29/19
SOLD,6306,"$770,000 ",22,1170,4/29/19
SOLD,1650,"$712,500 ",25,990,4/29/19
SOLD,1606,"$720,000 ",28,892,4/29/19
SOLD,298,"$447,500 ",55,713,4/29/19
SOLD,1623,"$970,000 ",67,1117,4/29/19
SOLD,1603,"$665,000 ",30,1166,4/30/19
SOLD,1568,"$415,000 ",14,550,5/1/19
SOLD,64,"$490,000 ",40,708,5/1/19
SOLD,1603,"$470,000 ",6,580,5/2/19
SOLD,5678,"$1,100,000 ",28,1414,5/2/19
SOLD,1603,"$725,000 ",14,1137,5/2/19
SOLD,1481,"$818,000 ",7,1360,5/3/19
SOLD,1739,"$635,000 ",40,1212,5/3/19
SOLD,6078,"$675,000 ",29,1369,5/3/19
SOLD,66,"$1,387,500 ",6,1375,5/3/19
SOLD,1598,"$1,330,000 ",0,1563,5/4/19
SOLD,1598,"$1,875,000 ",99,2256,5/4/19
SOLD,1598,"$1,345,000 ",0,1573,5/4/19
SOLD,1623,"$1,115,000 ",31,1577,5/5/19
SOLD,1639,"$525,000 ",38,650,5/5/19
SOLD,1650,"$719,000 ",8,1363,5/6/19
SOLD,1651,"$760,000 ",16,1173,5/6/19
SOLD,66,"$850,000 ",21,1347,5/6/19
SOLD,1623,"$505,000 ",24,736,5/6/19
SOLD,5678,"$640,000 ",7,1019,5/7/19
SOLD,156,"$599,000 ",7,768,5/7/19
ACTIVE,83,"$699,000 ",258,750,5/8/19
SOLD,1526,"$381,000 ",12,480,5/8/19
SOLD,1598,"$1,240,000 ",114,1370,5/8/19
ACTIVE,5111,"$418,000 ",258,503,5/8/19
SOLD,5204,"$1,435,000 ",67,1495,5/10/19
SOLD,1605,"$765,000 ",42,1402,5/10/19
ACTIVE,156,"$1,595,000 ",319,1915,5/10/19
SOLD,1623,"$815,000 ",67,1413,5/10/19
ACTIVE,156,"$1,649,000 ",256,1860,5/10/19
SOLD,64,"$715,000 ",69,1137,5/11/19
SOLD,1623,"$765,000 ",28,1243,5/13/19
SOLD,156,"$780,000 ",11,1080,5/13/19
SOLD,1623,"$1,145,000 ",26,1460,5/13/19
SOLD,298,"$459,000 ",8,892,5/14/19
SOLD,5251,"$875,000 ",120,,5/14/19
SOLD,1411,"$717,500 ",8,1390,5/14/19
SOLD,1623,"$810,000 ",20,1062,5/14/19
SOLD,1623,"$630,000 ",37,1015,5/14/19
SOLD,1650,"$472,500 ",6,626,5/15/19
SOLD,298,"$1,695,000 ",33,2100,5/15/19
SOLD,1186,"$999,000 ",6,1398,5/15/19
SOLD,6078,"$367,000 ",18,567,5/16/19
SOLD,66,"$1,100,000 ",43,1305,5/16/19
SOLD,1186,"$815,000 ",0,895,5/16/19
SOLD,156,"$1,300,000 ",36,1638,5/17/19
SOLD,1639,"$620,000 ",5,885,5/17/19
SOLD,1623,"$1,950,000 ",10,2617,5/17/19
SOLD,1623,"$657,500 ",90,953,5/17/19
SOLD,1598,"$812,000 ",16,942,5/20/19
SOLD,1635,"$750,000 ",19,1185,5/20/19
SOLD,1641,"$780,000 ",47,1350,5/20/19
SOLD,1623,"$862,500 ",8,1117,5/20/19
SOLD,64,"$500,000 ",49,,5/20/19
SOLD,1598,"$677,500 ",21,1023,5/21/19
SOLD,1603,"$430,000 ",20,550,5/21/19
SOLD,121,"$690,000 ",123,1275,5/21/19
SOLD,1672,"$4,650,000 ",0,,5/21/19
DABO,5417,"$1,099,995 ",88,1291,5/21/19
SOLD,1623,"$1,080,000 ",16,1447,5/21/19
SOLD,5464,"$388,000 ",13,500,5/21/19
SOLD,1623,"$412,500 ",56,675,5/21/19
SOLD,6078,"$514,000 ",36,800,5/21/19
SOLD,150,"$1,750,000 ",47,2250,5/22/19
SOLD,1186,"$1,745,000 ",95,1718,5/22/19
SOLD,1623,"$599,000 ",8,730,5/22/19
SOLD,1623,"$1,575,000 ",147,2060,5/22/19
SOLD,1641,"$690,000 ",72,1320,5/22/19
SOLD,1623,"$629,000 ",8,957,5/22/19
SOLD,6078,"$597,000 ",36,870,5/22/19
SOLD,1186,"$1,094,000 ",32,1310,5/22/19
SOLD,150,"$580,000 ",8,910,5/22/19
SOLD,5900,"$550,000 ",4,613,5/23/19
SOLD,64,"$471,000 ",15,635,5/23/19
SOLD,5900,"$1,950,000 ",68,,5/23/19
SOLD,5799,"$860,000 ",12,1210,5/23/19
SOLD,1186,"$1,300,000 ",32,1613,5/23/19
SOLD,1411,"$1,400,000 ",0,1951,5/23/19
SOLD,5900,"$945,000 ",8,1388,5/23/19
SOLD,156,"$2,285,000 ",65,3144,5/24/19
SOLD,156,"$500,000 ",15,806,5/24/19
SOLD,1549,"$725,000 ",42,1363,5/25/19
SOLD,6111,"$475,000 ",15,701,5/28/19
SOLD,66,"$925,000 ",3,1383,5/28/19
SOLD,64,"$760,000 ",45,854,5/28/19
SOLD,156,"$711,000 ",65,1007,5/28/19
ACTIVE,1603,"$899,000 ",238,1330,5/28/19
SOLD,64,"$1,075,000 ",9,1140,5/30/19
SOLD,5678,"$320,000 ",83,574,5/30/19
SOLD,64,"$615,000 ",147,800,5/30/19
SOLD,156,"$1,950,000 ",130,2436,5/30/19
SOLD,1186,"$660,000 ",159,1423,5/31/19
SOLD,66,"$3,899,000 ",59,2820,5/31/19
ACTIVE,156,"$2,225,000 ",235,2793,5/31/19
SOLD,64,"$825,000 ",20,1055,5/31/19
SOLD,5845,"$850,000 ",33,1191,5/31/19
SOLD,1186,"$660,000 ",159,1423,5/31/19
SOLD,150,"$626,100 ",6,1252,6/1/19
SOLD,1186,"$1,350,000 ",29,1375,6/3/19
SOLD,5678,"$609,000 ",48,735,6/3/19
SOLD,156,"$801,000 ",4,1007,6/3/19
SOLD,1623,"$511,000 ",8,721,6/3/19
SOLD,1186,"$545,000 ",13,719,6/3/19
SOLD,1739,"$572,500 ",8,785,6/3/19
SOLD,5900,"$399,000 ",145,550,6/3/19
SOLD,1598,"$407,500 ",28,542,6/3/19
SOLD,1623,"$2,125,000 ",21,3340,6/3/19
SOLD,66,"$605,000 ",11,735,6/3/19
SOLD,6123,"$340,000 ",101,575,6/4/19
SOLD,151,"$565,000 ",41,855,6/4/19
SOLD,5678,"$735,000 ",5,1033,6/4/19
SOLD,1623,"$650,000 ",56,1090,6/4/19
SOLD,1294,"$800,000 ",13,1193,6/5/19
SOLD,156,"$950,000 ",12,1276,6/5/19
SOLD,6078,"$430,000 ",9,636,6/6/19
SOLD,1623,"$540,000 ",64,775,6/6/19
SOLD,156,"$1,300,000 ",0,1495,6/6/19
SOLD,64,"$390,000 ",66,631,6/6/19
SOLD,298,"$805,000 ",4,1084,6/6/19
ACTIVE,156,"$1,225,000 ",229,1387,6/6/19
SOLD,298,"$1,685,000 ",37,1812,6/6/19
SOLD,1635,"$818,000 ",6,1189,6/7/19
SOLD,6174,"$345,000 ",7,550,6/7/19
SOLD,298,"$687,000 ",3,831,6/7/19
SOLD,6236,"$540,000 ",83,855,6/8/19
SOLD,5869,"$750,000 ",9,,6/9/19
SOLD,6111,"$720,000 ",44,,6/10/19
SOLD,1598,"$1,800,000 ",41,2215,6/10/19
SOLD,1598,"$995,000 ",56,1281,6/10/19
SOLD,1641,"$849,000 ",10,1250,6/10/19
SOLD,1598,"$1,320,000 ",0,1562,6/10/19
SOLD,1186,"$830,000 ",32,1230,6/11/19
SOLD,64,"$475,000 ",3,725,6/11/19
SOLD,1623,"$830,000 ",8,1147,6/11/19
SOLD,1294,"$387,000 ",50,516,6/11/19
SOLD,156,"$1,640,000 ",40,1920,6/11/19
SOLD,1598,"$1,185,000 ",39,1361,6/12/19
SOLD,1641,"$700,000 ",8,960,6/12/19
SOLD,1605,"$685,000 ",12,1000,6/12/19
SOLD,1623,"$1,775,000 ",30,1440,6/12/19
SOLD,156,"$1,305,000 ",0,1495,6/13/19
SOLD,1598,"$607,500 ",63,924,6/14/19
SOLD,1654,"$265,000 ",28,482,6/14/19
SOLD,298,"$320,000 ",52,526,6/14/19
SOLD,1603,"$1,400,000 ",71,1974,6/14/19
SOLD,5678,"$509,000 ",62,702,6/14/19
SOLD,156,"$1,225,000 ",4,1387,6/17/19
SOLD,298,"$1,625,000 ",3,2181,6/17/19
SOLD,1606,"$1,425,000 ",10,1990,6/18/19
SOLD,1606,"$1,235,000 ",0,1613,6/18/19
SOLD,1623,"$442,500 ",7,570,6/19/19
SOLD,1605,"$995,000 ",27,1320,6/19/19
SOLD,151,"$489,000 ",64,550,6/19/19
SOLD,5678,"$791,000 ",9,1310,6/20/19
SOLD,298,"$1,340,000 ",0,1415,6/20/19
SOLD,6078,"$401,000 ",8,576,6/20/19
SOLD,1600,"$475,000 ",105,730,6/20/19
SOLD,5956,"$785,000 ",49,1100,6/20/19
SOLD,5845,"$2,900,000 ",8,,6/21/19
SOLD,151,"$445,000 ",33,600,6/21/19
SOLD,1672,"$742,500 ",76,1041,6/22/19
SOLD,1650,"$749,000 ",6,1239,6/23/19
SOLD,6078,"$615,000 ",20,956,6/24/19
SOLD,298,"$438,000 ",35,610,6/24/19
SOLD,1294,"$780,000 ",29,1038,6/24/19
